id,modularity_class
1413793885,0
800517089211469824,0
4677007640,0
471330976,0
2292314736,0
756830758132649984,0
23954327,0
812863092,0
1173756973,0
3081581745,0
754230919633010688,0
784415888548265984,0
167034819,0
333235689,0
1327639712,0
771906755236401152,0
1658846071,0
4425296357,0
200090056,0
2863716447,0
247304584,2
3326010927,2
751034069824176128,0
803009555785482240,0
1338726187,3
741135072921845765,3
2955544497,1
757364653014016000,1
1014042056,0
3331551052,0
1148894288,3
134552828,3
723251650174017536,2
946620907,3
1374528007,0
257134732,0
1011339350,0
3389604502,0
2777610968,0
792134143920386048,0
802962751865884672,0
185622716,3
21081053,3
19669334,3
431089161,0
2788001111,0
419081441,4
185506203,4
449600949,4
2461112153,0
909562165,0
30632043,0
3376927462,0
352280876,0
353389910,4
9002382,0
904349491,0
1263752238,3
2973660171,3
17927511,0
4865253027,4
4721574708,0
746236470684311552,0
115777637,3
4874528374,3
2393275579,0
4319786381,0
118027407,2
521142615,2
2883583489,3
546239230,3
17720161,0
88104782,0
250704226,3
4521330855,0
4899231777,0
724415478056124416,0
2283464072,3
313775431,3
26071765,0
2856154741,0
108573123,3
95502178,3
4571814261,4
780646765829562369,0
62211890,0
3644832255,0
4834537559,3
874859443,0
95220220,0
117060803,3
353982259,3
167419922,2
715135364600606720,0
801240798683664384,0
618055731,3
798875398431973376,0
271883403,3
325053871,3
28611453,0
514982892,0
241583780,0
780252826299666432,0
4352293774,0
4831284916,0
2539037971,0
15755071,0
3260163199,0
433360123,0
745319037677211652,0
735491152464470017,3
786985567,3
259383450,0
715681775717060608,0
1471100606,0
2853872685,3
28838168,0
713063391900729344,0
24393879,4
2428776326,0
140566783,0
798272956401119237,0
2800236995,0
40625668,0
15502903,3
2730391538,0
2892484043,3
36638704,3
26235861,0
3222937730,4
25377285,0
791406684807827456,0
74265783,0
900259286,0
1040408522,0
575925999,0
27238516,0
441214858,0
29049770,0
632873556,0
40278588,0
937019478,3
4097161,0
54077506,0
44959884,3
710599403,3
11886822,0
775541978691997696,0
4269534859,0
33178426,0
803772858560352256,0
280243372,0
785317194695577605,0
459561926,0
2788398650,0
456874126,0
498840555,0
1265666203,3
2928019319,3
2902080735,0
445908382,3
90507896,3
4830951183,0
2204132642,0
302226644,3
22803981,0
83578612,0
103435491,0
771483365937676291,0
4289485636,0
19845776,0
4250521660,0
788748702483611648,3
1235761177,0
13957012,0
804740200870055936,0
384005220,0
1589798510,0
291846447,3
16548855,0
152191413,0
2848705919,3
78583942,3
737760101193256961,0
797794080180895744,0
221963057,0
1389790676,0
2712335673,0
451819108,0
747143836837814276,0
43748620,0
795594061084246016,0
3931306817,3
47080825,3
770309357875716096,0
4531076896,4
541328418,4
2992942526,0
742664931217178624,3
16561729,0
775136513751326721,0
500843514,0
527949804,3
61176427,0
2446943442,3
824450408,0
207046341,3
351231296,3
800495996828422144,0
179130402,0
40227122,0
796211419700166657,0
738509183952113664,0
991855608,0
32682040,0
1555034425,0
728221452927827969,0
73699803,0
1535438408,0
115110145,0
4776169636,3
270921976,0
1215948218,3
719939067136385024,3
153283018,0
484198340,0
65632975,1
798190900744568833,0
265245636,4
3055864294,4
119161370,4
1407958339,3
2641856689,0
2867485894,4
803779755350827008,0
3183768157,0
292236047,0
3093907031,0
2178473005,3
441364324,3
1324655137,0
1367543593,0
4704039667,0
12585092,3
442077506,3
930084780,0
794786220005957632,0
1859935914,0
1308083862,0
758491329894748160,4
805117810343079936,4
88718119,0
2882182229,0
892794858,3
93327360,0
328440716,3
77509795,3
34705680,0
303999844,0
781442824583741440,0
904863313,0
24784028,3
1465205899,0
1171556562,3
85386747,3
794792561533538304,0
66393,0
2557331785,0
2972747969,0
25677623,0
1180622503,3
3249313867,0
712976695,0
708458185494040576,0
594937448,0
246151786,4
42307792,0
241640955,3
2892368815,3
36200895,0
2694972208,3
393684881,3
269921869,0
102635510,3
298452157,3
26686224,4
981763526,4
2343872651,3
2349351162,0
796408798932041728,0
995443722,3
198238726,0
720309635853365249,4
805905864,4
121172530,2
2607354599,2
18707435,0
3400547517,3
390208861,3
779254002294878208,3
17309168,3
190878483,0
3404728337,0
564852155,3
62074058,3
1577422609,3
2494139340,3
304517257,0
3050068869,0
436846029,0
799067897876254720,0
2203408382,0
3404611078,0
803015757873483776,0
164833055,3
