id,modularity_class
102635510,32
26235861,37
3201162010,32
2859034936,6
632873556,41
2248582168,33
303999844,33
4521330855,45
65632975,7
2165136621,32
317838653,32
580975146,7
780252826299666432,5
3300307786,45
4496549793,45
1289813305,9
2972875817,32
228463271,34
4169033472,45
3063952985,18
108986439,14
1228600868,14
2792672981,41
333565814,25
796782916491612160,45
792803253406822400,19
796145502,21
708458185494040576,11
715135364600606720,11
164833055,12
787002854338854917,7
3825968584,32
274667122,7
118027407,49
424083365,4
2327434344,14
200959708,49
85080476,49
194591543,18
2211027127,16
483415153,16
22071268,35
24784028,35
118165489,36
770309357875716096,36
776635543614582784,1
3688970849,24
224105222,9
713063391900729344,8
2461112153,45
479604138,11
448250130,6
304517257,11
3093907031,11
31122582,5
117804245,5
298452157,2
3387188439,7
218993498,45
719939067136385024,32
746280547,45
3249313867,37
3254856364,13
2892484043,12
995443722,12
1347471457,18
749744611,5
47080825,2
3055864294,45
445908382,38
477191708,38
349632099,7
25377285,41
249885589,47
28611453,47
3081581745,31
353982259,39
892794858,39
163001527,16
409116367,58
1589798510,45
1255387315,40
564852155,40
701846710381891584,8
4888653922,66
95670177,66
3302596910,41
20181975,39
790779761521856514,5
341568813,8
2494139340,42
90507896,42
303076383,38
456874126,21
754817647,13
1658846071,43
259383450,43
3710528536,44
4619070748,44
521142615,16
736905000593575936,45
245943898,16
96601448,16
3050068869,45
322879013,7
745319037677211652,7
805117810343079936,20
19669334,46
788748702483611648,46
4352293774,47
30920319,14
20338242,50
449600949,50
2195634502,48
2945460816,48
1107329186,49
317927128,49
4541933713,20
51073819,29
4219886278,50
316123855,60
66393,60
56722688,51
8366982,51
1352215784,52
283592330,52
99019387,10
754048701400776704,53
803009555785482240,53
775498945330028544,11
1577422609,34
200925880,54
312217465,54
14479164,55
410622988,55
66212407,45
241583780,45
1215948218,64
710599403,64
2743082981,47
1480266476,56
426464556,56
372562995,9
500012385,57
80715538,57
15748239,58
4677007640,59
724415478056124416,60
1964701855,61
459561926,61
498840555,45
21081053,62
39208807,62
1007729353,40
1465205899,63
329166379,63
2957347960,64
1101448555,65
329277011,65
946620907,66
2315874241,67
42138102,67
12585092,68
2343872651,68
1837417136,69
802155761279311872,69
