id,source,target,weight
401585,16548855,802962751865884672,0.666667
401586,152191413,788748702483611648,0.288675
401587,2848705919,78583942,0.316228
401588,737760101193256961,797794080180895744,0.57735
401589,221963057,257134732,0.308607
401590,618055731,937019478,0.789352
401591,1389790676,2712335673,0.5
401592,451819108,747143836837814276,0.288675
401593,43748620,795594061084246016,0.267261
401594,3931306817,47080825,0.316228
401595,618055731,770309357875716096,0.392232
401596,2788001111,54077506,1
401597,4834537559,514982892,0.707107
401598,4531076896,541328418,0.258199
401599,2992942526,780252826299666432,1
401600,735491152464470017,742664931217178624,0.5
401601,16561729,775136513751326721,0.408248
401602,27238516,500843514,0.816497
401603,1338726187,527949804,0.213201
401604,40278588,61176427,0.288675
401605,2446943442,824450408,0.316228
401606,746236470684311552,937019478,0.182574
401607,207046341,351231296,0.707107
401608,1338726187,95502178,0.707107
401609,25377285,800495996828422144,0.235702
401610,179130402,795594061084246016,0.5
401611,40227122,796211419700166657,0.204124
401612,738509183952113664,991855608,0.707107
401613,29049770,32682040,0.5
401614,1555034425,791406684807827456,0.25
401615,728221452927827969,73699803,0.948683
401616,1535438408,3081581745,0.707107
401617,115110145,4776169636,0.447214
401618,270921976,500843514,0.471405
401619,1215948218,719939067136385024,1
401620,153283018,484198340,0.755929
401621,65632975,798190900744568833,0.288675
401622,265245636,3055864294,0.316228
401623,33178426,786985567,0.408248
401624,119161370,2788001111,0.57735
401625,1407958339,2892484043,0.5
401626,2641856689,2867485894,0.213201
401627,221963057,803779755350827008,0.5
401628,2800236995,3183768157,0.5
401629,292236047,785317194695577605,0.534522
401630,17927511,3093907031,0.353553
401631,2178473005,441364324,1
401632,514982892,618055731,0.392232
401633,798190900744568833,904349491,0.353553
401634,1324655137,737760101193256961,1
401635,1367543593,754230919633010688,0.408248
401636,2446943442,4704039667,0.316228
401637,12585092,442077506,0.707107
401638,4352293774,930084780,0.57735
401639,26235861,794786220005957632,0.353553
401640,15755071,1859935914,0.5
401641,1308083862,484198340,1
401642,758491329894748160,805117810343079936,0.57735
401643,13957012,88718119,1
401644,2882182229,88718119,0.707107
401645,742664931217178624,892794858,0.57735
401646,15755071,93327360,0.707107
401647,24393879,459561926,0.353553
401648,328440716,77509795,0.333333
401649,34705680,723251650174017536,0.182574
401650,303999844,781442824583741440,0.5
401651,103435491,904863313,0.707107
401652,153283018,4721574708,0.534522
401653,24784028,742664931217178624,0.707107
401654,1465205899,937019478,0.447214
401655,1171556562,85386747,0.57735
401656,73699803,794792561533538304,0.5
401657,1555034425,66393,0.353553
401658,2557331785,794786220005957632,0.288675
401659,2972747969,794786220005957632,0.5
