id,source,target,weight
106904,3075632478,802155761279311872,0.041667
106905,2393275579,775541978691997696,0.022727
106906,153283018,763703020198690816,0.035714
106907,431089161,746236470684311552,0.020833
106908,19505072,790779761521856514,0.0625
106909,3260163199,779870855836729344,0.019231
106910,17720161,3389604502,0.125
106911,1107329186,1737574513,0.25
106912,4425296357,802155761279311872,0.25
106913,2883583489,2892484043,0.05
106914,3344005587,712976695,0.083333
106915,2428776326,302631559,0.083333
106916,2730391538,484198340,0.25
106917,249885589,904349491,0.035714
106918,119161370,4250521660,0.0625
106919,2278717689,712976695,0.125
106920,1589798510,1859935914,0.125
106921,2788001111,794792561533538304,0.0625
106922,164833055,719939067136385024,0.25
106923,31360081,4776169636,0.041667
106924,483415153,95220220,0.125
106925,1265666203,19669334,0.035714
106926,43748620,792803253406822400,0.016667
106927,217554486,2921463862,0.125
106928,1658846071,88718119,0.166667
106929,2788398650,95220220,0.05
106930,4289485636,766033496917864448,0.013158
106931,1291100928,448250130,0.083333
106932,2892484043,298452157,0.05
106933,280243372,803772858560352256,0.025
106934,2892368815,4874528374,0.25
106935,1374528007,500843514,0.05
106936,2428776326,904349491,0.0625
106937,3305171909,40227122,0.0625
106938,1327639712,4619070748,0.025
106939,122448174,304517257,0.041667
106940,137165451,2856154741,0.05
106941,2892484043,345236851,0.0625
106942,241640955,295851843,0.125
106943,2557331785,4830951183,0.083333
106944,115110145,1308083862,0.25
106945,4776169636,798875398431973376,0.041667
106948,3400547517,618055731,0.020833
106949,2882182229,754230919633010688,0.083333
106950,4289485636,991855608,0.125
106951,1465205899,798875398431973376,0.125
106952,1173756973,54077506,0.25
106953,1049978412,1289813305,0.041667
106954,2992942526,66393,0.25
106955,3798312976,767862828,0.05
106956,1932657667,758491329894748160,0.083333
106957,115777637,995443722,0.25
106958,1180622503,3302596910,0.027778
106959,18018468,4541933713,0.05
106960,749727821208117252,754048701400776704,0.03125
106961,1101448555,1737574513,0.25
106962,1837417136,3260163199,0.019231
106963,2488878284,780646765829562369,0.016667
