id,source,target,weight
51553,715135364600606720,780655483002630144,1
51554,755817136703082500,793937395066486784,0.707107
51555,445861289,698558387408207872,1
51556,17731966,61863751,1
51557,1964701855,746280547,1
51558,237977063,4559222536,1
51559,1374528007,904863313,1
51560,163001527,287067120,1
51561,805117810343079936,842151288,1
51562,190878483,775498945330028544,1
51563,384005220,774686030406365184,0.816497
51564,695916265832062976,710599403,0.707107
51565,1471100606,733803430007955456,1
51566,221963057,477191708,0.707107
51567,18727629,274667122,1
51568,329954688,797176328,1
51569,1057363958,1324655137,1
51570,613796565,909562165,1
51571,2792672981,80965639,1
51572,107036446,18018468,1
51573,237977063,762654585660051456,1
51574,3191320373,723251650174017536,0.57735
51575,75392146,80965639,1
51576,237977063,541328418,1
51577,28615971,3064931987,1
51578,56722688,780646765829562369,0.942809
51579,61176427,755547494369660928,1
51580,253677176,884311340,1
51581,4619070748,757364653014016000,0.707107
51582,167034819,27741488,1
51583,34705680,786374824948105216,0.707107
51584,521754789,710599403,0.707107
51585,36783236,477191708,1
51586,36783236,755817136703082500,1
51587,274667122,397467224,1
51588,303076383,920798731,1
51589,134552828,194591543,1
51590,16561729,2415685429,1
51591,2691309440,397467224,1
51592,2831617950,28838168,0.707107
51593,108986439,42624414,1
51594,3377478999,83957063,1
51595,613796565,93020729,1
51596,2749640440,757364653014016000,0.707107
51597,3385908647,723261255570608128,1
51598,790071588729204736,842151288,1
51599,1215948218,746280547,1
51600,723251650174017536,723261255570608128,0.57735
51601,153283018,190878483,0.57735
51602,28948878,3413198241,1
51603,909562165,939190178,1
51604,224105222,4090001897,1
51605,25377285,304517257,1
51606,304517257,56722688,1
51607,108573123,1255475023,1
51608,274667122,909562165,1
51609,155900566,4721574708,1
51610,2316941846,712976695,0.894427
51611,245943898,3222937730,1
51612,3718042757,610955831,1
51613,26071765,3191320373,1
51614,2945460816,618055731,0.894427
51615,351231296,365819232,1
51616,754230919633010688,927896378,1
51617,21091983,909562165,0.707107
51618,4352293774,793937395066486784,0.707107
51619,108573123,80965639,1
51620,27741488,2957347960,1
51621,287067120,80965639,1
51622,2957347960,4496549793,1
51623,28838168,3064931987,1
51624,3081581745,479604138,1
51625,1669932314,2792672981,1
51626,2573023238,780646765829562369,0.942809
51627,384005220,4559222536,0.816497
51628,1964701855,762654585660051456,1
51629,42624414,755547494369660928,1
51630,2573023238,28611453,1
51631,4169033472,42624414,1
51632,17753712,3377478999,1
51633,1302283879,713063391900729344,0.707107
51634,755547494369660928,8366982,1
51635,2831617950,60526973,0.5
51636,1215948218,4541933713,1
51637,1669932314,25677623,1
51638,34705680,715135364600606720,1
51639,2607354599,755817136703082500,1
51640,3385908647,351231296,1
51641,1896595753,2415685429,0.707107
51642,156254256,927896378,1
51643,1104128448,754230919633010688,1
51644,167034819,3404728337,0.904534
51645,62240352,909562165,1
51646,27741488,31288110,0.707107
51647,1975395252,3037298239,1
51648,3222937730,723251650174017536,0.57735
51649,2749640440,541328418,1
51650,1964701855,746736462050267136,1
51651,17753712,701164616093712387,1
51652,1887375954,265245636,1
51653,519553325,992148966,1
51654,1215948218,153283018,0.57735
51655,194591543,477191708,1
51656,302174491,384005220,0.730297
51657,2863716447,701846710381891584,1
51658,274667122,2882182229,0.707107
51659,4169033472,4562200215,1
51660,1324655137,861445200,1
51661,241583780,30920319,1
51662,60526973,83957063,0.707107
51663,75392146,805117810343079936,1
51664,479604138,62240352,1
51665,26071765,274667122,1
51666,167034819,3191320373,1
51667,2691309440,3191320373,1
51668,1347471457,48670786,0.707107
51669,3063952985,36783236,1
51670,30920319,737760101193256961,1
51671,241640955,713026548014694400,1
51672,365819232,459561926,1
51673,1302283879,1324655137,0.707107
51674,1668265830,2316941846,1
51675,329954688,884311340,1
51676,25677623,780655483002630144,1
51677,459561926,60526973,0.707107
51678,1668265830,2282325169,1
51679,241640955,701164616093712387,1
51680,329954688,720309635853365249,1
51681,304517257,4721574708,1
51682,3064931987,3718042757,1
51683,3385908647,459561926,1
51684,2831617950,580975146,0.707107
51685,710599403,842151288,0.707107
51686,701846710381891584,93020729,1
51687,2463270592,720309635853365249,1
51688,2749640440,28615971,1
51689,3093907031,774686030406365184,1
51690,459561926,775498945330028544,1
51691,167034819,4541933713,1
51692,153283018,2411128484,0.57735
51693,16561729,384005220,0.816497
51694,1974981223,618839438,1
51695,2955544497,44959884,0.707107
51696,479604138,60526973,0.707107
51697,2278717689,2316941846,1
51698,317838653,4559222536,1
51699,26071765,2831617950,0.707107
51700,4562200215,8366982,1
51701,479604138,710599403,0.707107
51702,2573023238,93020729,1
51703,155900566,746280547,1
51704,695916265832062976,746298368461275136,1
51705,274667122,303076383,1
51706,708458185494040576,759146049760100352,1
51707,26686224,390208861,0.707107
51708,775498945330028544,776635543614582784,1
51709,3262844619,3407135421,1
51710,26071765,61863751,1
51711,26686224,333565814,1
51712,2327434344,34705680,1
51713,333565814,4861278086,1
51714,479604138,762654585660051456,1
51715,1324655137,3385908647,1
51716,541328418,733803430007955456,1
51717,28611453,712976695,0.894427
51718,3346680387,4352293774,1
51719,715135364600606720,746280547,1
51720,2211027127,65632975,0.5
51721,304517257,44959884,1
51722,120100776,17731966,1
51723,3302596910,713026548014694400,1
51724,21091983,4559222536,0.707107
51725,163001527,2955544497,0.707107
51726,2749640440,93020729,1
51727,329954688,62240352,1
51728,145856687,17753712,1
51729,21091983,483415153,0.707107
51730,274667122,4541933713,1
51731,2859241221,329954688,1
51732,28838168,48670786,1
51733,3063952985,610955831,1
51734,3081581745,3385908647,1
51735,2955544497,521754789,0.707107
51736,1347471457,34705680,0.707107
51737,221963057,3413198241,0.707107
51738,3222937730,521754789,1
51739,25677623,51073819,1
51740,4861278086,99019387,1
51741,1104128448,245943898,1
51742,1302283879,2607354599,0.707107
51743,1104128448,2607354599,1
51744,102397536,3064931987,1
51745,397467224,99019387,1
51746,445908382,75392146,1
51747,3718042757,384005220,0.816497
51748,28838168,773798108,1
51749,3346680387,613796565,1
51750,241640955,80965639,1
51751,2211027127,780655483002630144,0.707107
51752,2327434344,31288110,0.707107
51753,3081581745,723251650174017536,0.57735
51754,108573123,2824903451,1
51755,2955544497,61863751,0.707107
51756,153283018,3081581745,0.57735
51757,28948878,4721574708,1
51758,2973660171,75392146,1
51759,2973660171,712976695,0.894427
51760,3093907031,317838653,1
51761,108986439,67548991,1
51762,3093907031,62240352,1
51763,31360081,861445200,1
51764,704506110665990144,992148966,1
51765,245943898,774686030406365184,1
51766,341568813,790071588729204736,1
51767,365819232,766735508865032192,1
51768,2863716447,3191320373,1
51769,757364653014016000,805117810343079936,0.707107
51770,1471100606,3413198241,1
51771,26071765,757364653014016000,0.707107
51772,3718042757,613796565,1
51773,762654585660051456,842151288,1
51774,613796565,797176328,1
51775,163001527,2882182229,0.707107
51776,2607354599,459561926,1
51777,102397536,842151288,1
51778,179912146,2863716447,1
51779,1324655137,190878483,1
51780,1324655137,720309635853365249,1
51781,773798108,805117810343079936,1
51782,4352293774,80965639,1
51783,459561926,786374824948105216,0.707107
51784,3413198241,65632975,0.707107
51785,755547494369660928,780646765829562369,0.942809
51786,2316941846,31288110,0.707107
51787,40227122,766735508865032192,1
51788,30920319,93020729,1
51789,2316941846,3346680387,1
51790,4352293774,861445200,1
51791,1977140114,4547154629,1
51792,1302283879,774686030406365184,0.707107
51793,3710528536,4541933713,1
51794,28948878,720309635853365249,1
51795,303076383,477191708,1
51796,723261255570608128,746280547,1
51797,2955544497,304517257,0.707107
51798,1668265830,245943898,1
51799,36783236,80965639,1
51800,2973660171,317838653,1
51801,3413198241,793937395066486784,0.707107
51802,194591543,701164616093712387,1
51803,304517257,774686030406365184,1
51804,1057363958,237977063,1
51805,4541933713,698558387408207872,1
51806,75392146,762654585660051456,1
51807,303076383,40227122,1
51808,65632975,737760101193256961,0.707107
51809,3407135421,349632099,1
51810,384005220,698558387408207872,0.816497
51811,2211027127,3413198241,0.707107
51812,4169033472,790071588729204736,1
51813,249885589,83957063,1
51814,2957347960,483415153,1
51815,3191320373,737760101193256961,1
51816,67548991,93020729,1
51817,1057363958,31360081,1
51818,274667122,776635543614582784,1
51819,48670786,98764683,1
51820,1374528007,713026548014694400,1
51821,287067120,904863313,1
51822,155900566,2997250788,1
51823,1302283879,4496549793,0.707107
51824,1669932314,287067120,1
51825,25677623,708458185494040576,1
51826,302174491,4721574708,0.894427
51827,2607354599,483415153,1
51828,4559222536,746298368461275136,1
51829,1977061699,1977910574,1
51830,31288110,31360081,0.707107
51831,2415685429,805117810343079936,1
51832,303076383,805117810343079936,1
51833,302174491,365819232,0.894427
51834,519553325,710599403,0.707107
51835,3191320373,746280547,1
51836,62240352,774686030406365184,1
51837,333565814,51073819,1
51838,4541933713,4861278086,1
51839,759146049760100352,920798731,1
51840,2195634502,757364653014016000,0.707107
51841,194591543,3222937730,1
51842,255988147,3385908647,1
51843,1347471457,265245636,0.707107
51844,1887375954,842151288,1
51845,2607354599,909562165,1
51846,40227122,746280547,1
51847,1549759548,724706594,1
51848,1104128448,17731966,1
51849,56722688,62240352,1
51850,710599403,776635543614582784,0.707107
51851,787002854338854917,884311340,0.707107
51852,287067120,28948878,1
51853,153283018,713026548014694400,0.57735
51854,1886957647,2743082981,1
51855,713026548014694400,775498945330028544,1
51856,18018468,2824903451,1
51857,253677176,3404728337,0.904534
51858,1302283879,2824903451,0.707107
51859,2863716447,8366982,1
51860,31360081,797176328,1
51861,1347471457,723261255570608128,0.707107
51862,102397536,2859241221,1
51863,3081581745,3093907031,1
51864,2792672981,3063952985,1
51865,218993498,2195634502,1
51866,56722688,98764683,1
51867,1974188150,1974981223,1
51868,28611453,4619070748,1
51869,780655483002630144,790071588729204736,1
51870,134552828,98764683,1
51871,1964701855,746298368461275136,1
51872,190878483,44959884,1
51873,3710528536,766735508865032192,1
51874,1977169441,3052032968,1
51875,42624414,780655483002630144,1
51876,18018468,2195634502,1
51877,61176427,861445200,1
51878,120100776,15755071,1
51879,1104128448,4619070748,1
51880,56722688,65632975,0.707107
51881,3385908647,4562200215,1
51882,155900566,920798731,1
51883,28838168,736905000593575936,1
51884,303076383,927896378,1
51885,1057363958,40227122,1
51886,2997250788,755547494369660928,1
51887,255988147,26071765,1
51888,30920319,99019387,1
51889,461957191,775498945330028544,1
51890,701164616093712387,927896378,1
51891,28948878,3710528536,1
51892,1324655137,384005220,0.816497
51893,27741488,302174491,0.894427
51894,134552828,265245636,1
51895,861445200,98764683,1
51896,2945460816,797176328,1
51897,42624414,762654585660051456,1
51898,194591543,2278717689,1
51899,28611453,793937395066486784,0.707107
51900,2278717689,249885589,1
51901,2415685429,4619070748,1
51902,102397536,98206010,1
51903,27741488,884311340,1
51904,1302283879,1549759548,0.707107
51905,1228600868,773798108,1
51906,117060803,3254856364,1
51907,1669932314,265245636,1
51908,720309635853365249,939190178,1
51909,2463270592,26686224,1
51910,2607354599,98206010,1
51911,253677176,4861278086,1
51912,2743082981,459561926,1
51913,713063391900729344,884311340,1
51914,134552828,179912146,1
51915,153283018,842151288,0.57735
51916,21091983,939190178,0.707107
51917,3222937730,34705680,1
51918,1964701855,98764683,1
51919,60526973,65632975,0.5
51920,2573023238,3063952985,1
51921,1302283879,521754789,0.707107
51922,29049770,805905864,1
51923,36783236,390208861,0.707107
51924,1148894288,2859241221,1
51925,108986439,842151288,1
51926,2859241221,56722688,1
51927,1347471457,3407135421,0.707107
51928,3413198241,390208861,0.707107
51929,245943898,274667122,1
51930,445908382,713026548014694400,1
51931,2415685429,48670786,1
51932,610955831,754230919633010688,1
51933,2211027127,28838168,0.707107
51934,723251650174017536,805905864,0.57735
51935,2691309440,304517257,1
51936,390208861,904863313,0.707107
51937,2327434344,755817136703082500,1
51938,107036446,163001527,1
51939,1669932314,698558387408207872,1
51940,120100776,2573023238,1
51941,304517257,3191320373,1
51942,134552828,156254256,1
51943,134552828,65632975,0.707107
51944,1057363958,759146049760100352,1
51945,2945460816,757364653014016000,0.707107
51946,303076383,3346680387,1
51947,3710528536,695916265832062976,1
51948,4352293774,48670786,1
51949,167034819,3385908647,1
51950,4496549793,96601448,1
51951,610955831,797176328,1
51952,167034819,349632099,1
51953,2792672981,483415153,1
51954,28615971,287067120,1
51955,1374528007,2411128484,1
51956,1104128448,28615971,1
51957,1104128448,179912146,1
51958,4169033472,724706594,1
51959,1964701855,4541933713,1
51960,333565814,75392146,1
51961,1977910574,1978022473,1
51962,2957347960,3093907031,1
51963,3407135421,776635543614582784,1
51964,16561729,98206010,1
51965,62240352,755547494369660928,1
51966,83957063,920798731,1
51967,2691309440,746736462050267136,1
51968,179912146,759146049760100352,1
51969,304517257,613796565,1
51970,237977063,2973660171,1
51971,3710528536,773798108,1
51972,3407135421,479604138,1
51973,36783236,479604138,1
51974,16561729,351231296,1
51975,3710528536,754230919633010688,1
51976,1057363958,3404728337,0.904534
51977,249885589,51073819,1
51978,218993498,2415685429,1
51979,384005220,60526973,0.57735
51980,1347471457,287067120,0.707107
51981,28615971,776635543614582784,1
51982,1215948218,708458185494040576,1
51983,102397536,904863313,1
51984,1215948218,2573023238,1
51985,805117810343079936,909562165,1
51986,16561729,746736462050267136,1
51987,333565814,56722688,1
51988,3346680387,704506110665990144,1
51989,4352293774,75392146,1
51990,2316941846,93020729,1
51991,218993498,2973660171,1
51992,4861278086,775498945330028544,1
51993,723251650174017536,787002854338854917,0.408248
51994,698558387408207872,757364653014016000,0.707107
51995,333565814,98764683,1
51996,3064931987,4562200215,1
51997,163001527,805905864,1
51998,1549759548,746736462050267136,1
51999,27741488,2973660171,1
52000,2195634502,241640955,1
52001,2411128484,461957191,1
52002,1964701855,253677176,1
52003,2749640440,580975146,1
52004,775498945330028544,927896378,1
52005,4861278086,701164616093712387,1
52006,1896595753,4169033472,0.707107
52007,51073819,746298368461275136,1
52008,108986439,3093907031,1
52009,120100776,4721574708,1
52010,16561729,1887375954,1
52011,3063952985,4352293774,1
52012,2316941846,31360081,1
52013,2691309440,780646765829562369,0.942809
52014,1255475023,83957063,1
52015,1215948218,8366982,1
52016,1668265830,194591543,1
52017,17731966,333565814,1
52018,194591543,774686030406365184,1
52019,107036446,713026548014694400,1
52020,2282325169,3064931987,1
52021,48670786,793937395066486784,0.707107
52022,42624414,776635543614582784,1
52023,1347471457,75392146,0.707107
52024,61863751,713026548014694400,1
52025,1964701855,2882182229,0.707107
52026,2211027127,920798731,0.707107
52027,1887375954,2859241221,1
52028,3403356761,3710528536,1
52029,83957063,861445200,1
52030,1668265830,775498945330028544,1
52031,3063952985,927896378,1
52032,156254256,3346680387,1
52033,65632975,80965639,0.707107
52034,1228600868,163001527,1
52035,304517257,773798108,1
52036,1668265830,793937395066486784,0.707107
52037,384005220,884311340,0.816497
52038,2282325169,780655483002630144,1
52039,3191320373,60526973,0.707107
52040,16561729,695916265832062976,1
52041,755547494369660928,780655483002630144,1
52042,1549759548,2749640440,1
52043,2415685429,317838653,1
52044,2792672981,774686030406365184,1
52045,1896595753,62211890,0.707107
52046,317838653,4619070748,1
52047,42624414,60526973,0.707107
52048,2327434344,4619070748,1
52049,2973660171,3387188439,0.707107
52050,1347471457,759146049760100352,0.707107
52051,2327434344,2607354599,1
52052,31288110,733803430007955456,0.707107
52053,1887375954,992148966,1
52054,3377478999,780646765829562369,0.942809
52055,613796565,723261255570608128,1
52056,2691309440,4861278086,1
52057,304517257,775498945330028544,1
52058,701164616093712387,766735508865032192,1
52059,1324655137,2211027127,0.707107
52060,274667122,3346680387,1
52061,2573023238,397467224,1
52062,3403356761,773798108,1
52063,1668265830,695916265832062976,1
52064,29049770,3718042757,1
52065,120100776,3387188439,0.707107
52066,155900566,805905864,1
52067,712976695,759146049760100352,0.894427
52068,2863716447,2955544497,0.707107
52069,17753712,28838168,1
52070,618055731,746298368461275136,0.894427
52071,2831617950,701164616093712387,0.707107
52072,179912146,98764683,1
52073,2973660171,303076383,1
52074,2859241221,48670786,1
52075,720309635853365249,773798108,1
52076,1549759548,773798108,1
52077,2282325169,302174491,0.894427
52078,4169033472,4861278086,1
52079,25677623,713063391900729344,1
52080,26686224,65632975,0.707107
52081,179912146,2792672981,1
52082,2824903451,3191320373,1
52083,2211027127,4352293774,0.707107
52084,291846447,4776169636,1
52085,351231296,519553325,1
52086,2195634502,713026548014694400,1
52087,27741488,96601448,1
52088,153283018,780646765829562369,0.544331
52089,613796565,746280547,1
52090,762654585660051456,939190178,1
52091,303076383,62211890,1
52092,134552828,477191708,1
52093,1228600868,787002854338854917,0.707107
52094,1549759548,194591543,1
52095,17753712,2691309440,1
52096,1057363958,920798731,1
52097,15755071,909562165,1
52098,695916265832062976,805117810343079936,1
52099,3191320373,797176328,1
52100,145856687,708458185494040576,1
52101,287067120,3063952985,1
52102,2792672981,713026548014694400,1
52103,67548991,754230919633010688,1
52104,28838168,4721574708,1
52105,1180622503,937019478,1
52106,797176328,805117810343079936,1
52107,163001527,733803430007955456,1
52108,2955544497,4562200215,0.707107
52109,580975146,773798108,1
52110,3064931987,787002854338854917,0.707107
52111,253677176,60526973,0.707107
52112,17753712,61863751,1
52113,2463270592,274667122,1
52114,445908382,67548991,1
52115,245943898,287067120,1
52116,861445200,920798731,1
52117,274667122,927896378,1
52118,245943898,786374824948105216,0.707107
52119,1049978412,805117810343079936,1
52120,1057363958,939190178,1
52121,3385908647,36783236,1
52122,15755071,1886957647,1
52123,253677176,28611453,1
52124,723261255570608128,775498945330028544,1
52125,34705680,8366982,1
52126,333565814,724706594,1
52127,2195634502,303076383,1
52128,221963057,733803430007955456,0.707107
52129,245943898,60526973,0.707107
52130,145856687,580975146,1
52131,2691309440,61863751,1
52132,28615971,8366982,1
52133,2863716447,304517257,1
52134,60526973,723251650174017536,0.408248
52135,1215948218,4559222536,1
52136,4496549793,695916265832062976,1
52137,2831617950,2863716447,0.707107
52138,42624414,618055731,0.894427
52139,3413198241,909562165,1
52140,31288110,96601448,0.707107
52141,3718042757,60526973,0.707107
52142,25377285,479604138,1
52143,227490287,723251650174017536,0.57735
52144,194591543,48670786,1
52145,1228600868,255988147,1
52146,145856687,274667122,1
52147,21091983,25677623,0.707107
52148,780646765829562369,805117810343079936,0.942809
52149,255988147,580975146,1
52150,2573023238,774686030406365184,1
52151,3093907031,4496549793,1
52152,167034819,2691309440,1
52153,120100776,805905864,1
52154,156254256,861445200,1
52155,3413198241,618055731,0.894427
52156,384005220,62240352,0.816497
52157,3718042757,477191708,1
52158,519553325,736905000593575936,1
52159,3093907031,773798108,1
52160,17753712,736905000593575936,1
52161,2211027127,397467224,0.707107
52162,60526973,861445200,0.707107
52163,2327434344,708458185494040576,1
52164,253677176,397467224,1
52165,4496549793,461957191,1
