id,source,target,weight
149151,1324655137,738509183952113664,0.176777
149152,1389790676,904349491,0.102062
149153,241640955,2892368815,0.25
149154,1389790676,36200895,0.083333
149155,2694972208,393684881,0.083333
149156,269921869,737760101193256961,0.176777
149157,102635510,298452157,0.125
149158,26686224,981763526,0.125
149159,2343872651,302226644,0.125
149160,2349351162,715681775717060608,0.125
149161,269921869,796408798932041728,0.176777
149162,393684881,995443722,0.144338
149163,198238726,4865253027,0.042258
149164,28838168,796408798932041728,0.176777
149165,720309635853365249,805905864,0.176777
149166,121172530,2607354599,0.088388
149167,167034819,40227122,0.125
149168,18707435,713063391900729344,0.088388
149169,3400547517,390208861,0.235702
149170,44959884,779254002294878208,0.176777
149171,17309168,723251650174017536,0.079057
149172,3389604502,904863313,0.176777
149173,190878483,74265783,0.1291
149175,3404728337,4289485636,0.079057
149176,564852155,62074058,0.144338
149177,1148894288,892794858,0.144338
149178,1577422609,2494139340,0.102062
149179,17720161,4289485636,0.125
149180,304517257,74265783,0.176777
149181,3050068869,4571814261,0.176777
149182,436846029,713063391900729344,0.0625
149183,771906755236401152,799067897876254720,0.111804
149184,2203408382,3404611078,0.102062
149185,737760101193256961,803015757873483776,0.125
149186,164833055,3400547517,0.25
149187,137165451,17927511,0.055902
149188,222566126,792803253406822400,0.036861
149189,246151786,318023873,0.102062
149190,179912146,390208861,0.166667
149191,2204132642,2459835385,0.109109
149192,142602124,2871029992,0.088388
149193,2788398650,771906755236401152,0.0625
149194,736905000593575936,756830758132649984,0.176777
149195,1011339350,13957012,0.237171
149196,118165489,703700133742034946,0.176777
149197,318023873,713063391900729344,0.0625
149198,1555034425,4496549793,0.068465
149199,3404728337,824450408,0.079057
149200,287260619,329166379,0.25
149201,22803981,937019478,0.111804
149202,3222937730,45838753,0.051031
149203,747143836837814276,797794080180895744,0.072169
149204,802155761279311872,900259286,0.176777
149205,2415710580,249885589,0.079057
149206,1032058076,217554486,0.25
149207,2292314736,712976695,0.102062
149208,17511258,291846447,0.055902
149209,190878483,705814755869470720,0.037268
149210,24393879,4721574708,0.088388
149211,2240033851,4834537559,0.088388
149212,228463271,3400547517,0.25
149213,66212407,715135364600606720,0.125
149214,40278588,790575106124898304,0.036085
149215,18290737,333235689,0.102062
149216,3389604502,459561926,0.176777
149217,715681775717060608,771483365937676291,0.088388
149218,105841462,2864142413,0.125
